id,name,description,duration,released?,release year,release date,revenue
1137974,Khatiyat malak,"The angel Tumar comes down to live among the human beings, he meets the magician Soliman, who convinces Tomar to work with him.  Soliman persuades Tumar to steal the safe of the hotel where they do their show.",110,Yes,1979,3 April 1979,
1010645,Save This Family,"Laila, the daughter of the rich man Fouad, meets Mamdouh, the ladies man, and falls in love with him. Mamdouh proposes to her but her father refuses, so Laila decides to take revenge by sending letters to her family members to drive a wedge between them.",100,Yes,1979,11 June 1979,
1006267,Kisit Al-Hai Al-Gharbi,"The rivalry between two groups stands in the way of love as Samy, a member of Tolba's group, falls for Amal, the sister of Ragab, the other group's leader. Samy abandons Tolba and asks Ragab for his sister's hand.",120,Yes,1979,7 November 1979,
1008107,No .. My mother,"Ahmed is an engineer who suffers from his wannabe-rich wife as he tries to stay faithful to his morals. Meanwhile, his colleague Soliman manages to earn heaps of money by simply being an embezzler, but he envies Ahmed for his morality. In a materialistic world, is 'ethical' synonymous with 'right'?",100,Yes,1979,28 May 1979,
1002944,"Don't Cry, My Love","Ahmed and his fiancé decide to get married after finishing medical school, but when his father, a surgeon, examines him before marriage, he discovers that his son is seriously ill and needs major surgery.",115,Yes,1979,20 August 1979,
1010839,I'll Write Your Name on the Sand,"The film depicts the Moroccan resistance movement against the French occupation in the pre-independence years, and the expulsion of King Mohamed V from his country then his return, through the story of various ordinary Moroccan citizens and their daily suffering.",120,Yes,1979,1 January 1979,
1004373,Karamati,"When Amal finds out about her husband Salah's betrayal, she decides to commit suicide. Tarek saves her and calms her down. Amal notes that Tarek is attached to her, so she goes to Cairo to get away from him, but he follows her. Meanwhile, Salah comes to her asking for forgiveness.",100,Yes,1979,23 August 1979,
2042318,To Move Into Depth,,,Yes,1979,,
2000236,Dance to the Tunes of Gunpowder,"Co-starring the comedian star Younis Shalabi, the film presents a series of dance performances by the dancer (Najwa Fouad) in an unprecedented new style, and focuses on comedic paradoxes.",65,Yes,1979,1 January 1979,
2008647,The Girl Has Grown Up,"As Hamida forces her daughter Adila to marry chief Gaber, Adila runs away on her wedding day with the help of Barghout who gets her from Alexandria to Cairo where she joins a folklore band. When Gaber and Hamida learn where she is, they go to fetch her, unfolding many events.",70,Yes,1979,1 January 1979,
2026749,Qanat Al Suez,,,Yes,1979,,
1000776,صراخ الصخر,,100,Yes,1979,,
1010113,The Savage,"Bahiya is a poor showgirl who tours the religious commemorating ceremonies (Mawlid) with her band. When she meets the famous author Ashraf, love blossoms, and she has to make decisions that make them drift apart.",122,Yes,1979,19 February 1979,
1965672,Men Who Don't Know Love,"Hassan and Mahmoud are two brothers working in smuggling drugs. Mahmoud decides to quit to marry his fiancée Fatma , while the police arrests Hassan who keeps his money away until he comes out of jail. The police asks Mahmoud about the money while a gang is after it.",100,Yes,1979,16 July 1979,
2055263,The cold top,,75,Yes,1978,,
1008494,The Other Woman,"When he gets his Ph.D. from America and returns to his homeland, Mahmoud opens up his own business and recruits Hoda who loves him one-sidedly. Mahmoud, on the other hand, desires to get rich to propose to the well-off So'aad.",100,Yes,1978,22 May 1978,
1000327,Fat Cats,"The contractor Al-Helbawy opposes his son Nabil's relationship with his classmate Ahlam due to the difference in social status. As he sets Ahlam up and gets her imprisoned, he weds Nabil to Sawsan, the daughter of the Director of the General Intelligence who helps him in his smuggling operations.",100,Yes,1978,28 September 1978,
1934373,Allueba,"As the police man Zaghloul investigates the murder of the wealthy Iqbal, he discovers that she has a daughter. The daughter, Nunu, asks to take one of her toys with her, only for Zaghloul to discover that the toy has a recording device that reveals an unexpected surprise.",90,Yes,1978,17 July 1978,
1008097,Al-Kalima Al-Akhira,"The story of Zahra, who sings at public events with her father Marzouk. She meets the wealthy business man  Aziz and they get engaged. Aziz tells his mother that Zahra is from a noble family. Meanwhile Zahra’s neighbor is involved with a man who is stalling to marry her.",100,Yes,1978,1 January 1978,
1009102,Al-Shebak,"Warda marries her deceased sister's brother, but when she learns he is sexually impotent, she seeks pleasure in the arms of her neighbor Fathy. When her father's wife learns of Warda's intentions to elope with Fathy, she informs her father.",105,Yes,1978,28 January 1980,
1008371,Desire and Price,"When a crime occurs at a motel, the police arrive to find the victim with a letter in his hand. Mentioned in the letter is that he is to give money to an unknown married woman with whom he was involved in the past. The suspect pool, however, is very broad, since all the residents are married.",90,Yes,1978,3 September 1978,
1010729,Al'aqmar,"A portrayal of the lives of the lower-class people who live near the Aqmar Mosque, through the experiences of a vegetable seller, a pervert taxi driver, a drug-dealer, and a prostitute. The series sheds light on issues like exploitation and poverty.",90,Yes,1978,1 January 1978,
1010966,Ale’etraf Alakheer,"Adham is still faithful to his wife, Doria, who died in a car accident. He meets his college colleague Samira,who confesses that she secretly loved him.  She tells him that Doria was unfaithful and offered him proof. Then he discovers an astonishing surprise about Samira.",112,Yes,1978,15 May 1978,
1980627,Asyad Wa Abeed,"Ahmed is a rich doctor who gets arrested for political reasons. His comrade Emad is literally tortured to death. Ahmed is forced to sign a medical certificate claiming that Emad died of natural causes. When he is released, he has only one goal at sight: to take revenge.",120,Yes,1978,3 September 1978,
1010751,"Beware, Gentlemen","Antar, the poor garbageman, falls in love with the daughter of a prominent lawyer, who is a resident at one of the buildings he's working in. Thinking that she's a maid, he proposes to her but her father insults him and throws him out. Antar decides to take revenge in his own way.",105,Yes,1978,30 March 1980,
1003398,The Best Days of Life,"When Nawal sets her eyes on Mamdouh even though he is married, she claims that he raped her and vanishes for a period of time, only to return to claim that she is pregnant with his baby. Mamdouh takes her to his wife's house and claims that he is his cousin, but his wife doubts the matter.",105,Yes,1978,5 January 1978,
1001161,Ihtaress Nahnu Al-Maganeen,"Huda loves Waheed, a student who lives in one of the apartments of her mother's building.  Waheed meets Hasona and Salama who live in the same building ,while their friend Shawky meets the dancer Ashjan who uses him to smuggle drugs with his lover Hamza. Ashjan admires Waheed while the Police chases Hamza.",100,Yes,1978,2 September 1981,
1007610,Alndam,"Yasmin works in a factory and harbors a silent love for the engineer Raouf. As she starts works as a maid for the wealthy old man Al-Damanhouri, she gets fired from the factory. When she meets Raouf, she pretends to be Al-Damanhouri's daughter.",110,Yes,1978,27 February 1978,
1113536,A Woman in My Veins,"Unaware that they are brothers, Laila meets Omar and Ahmed separately and they both fall in love with her. When Laila eventually agrees to marry Omar, an accident on the night of their wedding prevents him from attending, only for Laila to believe that he has willingly left her.",110,Yes,1978,1 January 1978,
1002766,Alqadi waljalaad,"Sharif is a businessman with his partner, Kamal. Father Kamal arrives from abroad and takes with him Mahmoud, Nahed's fiancé and goes to Sharif to offer a deal. Kamal is shocked to find his wife Layla at his friend and partner. He breaks down and gets killed in a car crash . Nahed decides to take revenge on Sharif.",95,Yes,1978,27 March 1978,
1311314,Unrestrained Woman,"Abdel Hamid, who works with the Border Guards at Ras El-Bar, crosses paths with the gypsy Nour who makes use of his job to facilitate her drug-smuggling operations with chief Abu Doma. When Abdel Hamid discovers her deceit, he quarrels with Abu Doma and hits him, causing him to lose consciousness.",110,Yes,1978,1 January 1978,
1568820,El-Ganna Taht Qadmeha,"Zeinab works in a factory to raise her kids, she refuses to marry Ayoub. He burns the factory, steal and kill the owner.  He changes his identity and becomes rich, Zeinab is accused of the crime and imprisoned.  She escapes to meet her children, looking for evidence of her innocence.",125,Yes,1978,3 December 1979,
1429313,Al Baa'd Yazhab lel Maa'zoun Marratayn,"Dr. Mamdouh suffers from his wife's jealousy, although he is faithful,while his brother, Massoud has a wife who is always busy with the children.  Ezzat, their cousin, advises them to follow his approach with his wife Saneya: he cheats on her, and at the same time showers her with love and respect.",110,Yes,1978,22 May 1978,
